name,defender_name,shot_made_flag,n_shot,n_made
Mike Conley,Nerlens Noel,2,5,2
Mike Conley,Nick Collison,1,3,1
Mike Conley,Nicolas Batum,3,6,3
Mike Conley,Nik Stauskas,2,4,2
Mike Conley,Nikola Mirotic,2,2,2
Mike Conley,Nikola Pekovic,0,2,0
Mike Conley,Nikola Vucevic,1,2,1
Mike Conley,Norris Cole,7,9,7
Mike Conley,Omer Asik,4,6,4
Mike Conley,PJ Tucker,1,2,1
Mike Conley,Pablo Prigioni,0,1,0
Mike Conley,Patrick Beverley,3,8,3
Mike Conley,Patrick Patterson,0,3,0
Mike Conley,Patty Mills,0,1,0
Mike Conley,Pau Gasol,1,3,1
Mike Conley,Paul Millsap,2,3,2
Mike Conley,Pero Antic,1,1,1
Mike Conley,Phil Pressey,1,2,1
Mike Conley,Quincy Acy,1,1,1
Mike Conley,Quincy Pondexter,1,1,1
Mike Conley,Rajon Rondo,4,8,4
Mike Conley,Ramon Sessions,1,5,1
Mike Conley,Ray McCallum,1,10,1
Mike Conley,Reggie Evans,1,2,1
Mike Conley,Reggie Jackson,3,4,3
Mike Conley,Richard Jefferson,1,1,1
Mike Conley,Ricky Rubio,7,15,7
Mike Conley,Robert Covington,1,2,1
Mike Conley,Robin Lopez,2,5,2
Mike Conley,Rodney Hood,1,1,1
Mike Conley,Rodney Stuckey,0,2,0
Mike Conley,Ronnie Price,4,5,4
Mike Conley,Roy Hibbert,0,2,0
Mike Conley,Rudy Gay,2,5,2
Mike Conley,Rudy Gobert,0,2,0
Mike Conley,Russell Westbrook,1,6,1
Mike Conley,Ryan Anderson,1,2,1
Mike Conley,Ryan Hollins,0,2,0
Mike Conley,Sebastian Telfair,0,1,0
Mike Conley,Serge Ibaka,3,6,3
Mike Conley,Shane Larkin,5,10,5
Mike Conley,Shaun Livingston,1,1,1
Mike Conley,Shawne Williams,0,1,0
Mike Conley,Solomon Hill,1,1,1
Mike Conley,Spencer Hawes,0,4,0
Mike Conley,Stephen Curry,6,17,6
Mike Conley,Steve Blake,3,4,3
Mike Conley,Steven Adams,2,4,2
Mike Conley,Tarik Black,2,2,2
Mike Conley,Terrence Ross,1,4,1
Mike Conley,Thaddeus Young,1,3,1
Mike Conley,Tiago Splitter,1,2,1
Mike Conley,Tim Duncan,5,9,5
Mike Conley,Timofey Mozgov,1,1,1
Mike Conley,Tobias Harris,0,1,0
Mike Conley,Tony Parker,3,11,3
Mike Conley,Tony Wroten,2,3,2
Mike Conley,Trevor Ariza,0,1,0
Mike Conley,Trey Burke,7,13,7
Mike Conley,Tristan Thompson,1,3,1
Mike Conley,Ty Lawson,0,5,0
Mike Conley,Tyler Zeller,2,3,2
Mike Conley,Tyreke Evans,0,8,0
Mike Conley,Tyson Chandler,5,10,5
Mike Conley,Victor Oladipo,0,1,0
Mike Conley,Wayne Ellington,1,3,1
Mike Conley,Wesley Matthews,1,2,1
Mike Conley,Zaza Pachulia,1,2,1
Mike Dunleavy,Adreian Payne,1,1,1
Mike Dunleavy,Al Horford,1,1,1
Mike Dunleavy,Al-Farouq Aminu,2,2,2
Mike Dunleavy,Alan Anderson,1,5,1
Mike Dunleavy,Alec Burks,1,2,1
Mike Dunleavy,Allen Crabbe,0,1,0
Mike Dunleavy,Amare Stoudemire,0,1,0
Mike Dunleavy,Amir Johnson,0,1,0
Mike Dunleavy,Andre Drummond,1,3,1
Mike Dunleavy,Andre Roberson,2,7,2
Mike Dunleavy,Andrea Bargnani,1,2,1
Mike Dunleavy,Andrew Bogut,1,1,1
Mike Dunleavy,Andrew Wiggins,3,7,3
Mike Dunleavy,Anthony Morrow,2,4,2
Mike Dunleavy,Archie Goodwin,1,1,1
Mike Dunleavy,Arron Afflalo,2,6,2
Mike Dunleavy,Austin Daye,1,1,1
Mike Dunleavy,Austin Rivers,0,1,0
Mike Dunleavy,Avery Bradley,0,4,0
Mike Dunleavy,Ben McLemore,1,10,1
Mike Dunleavy,Beno Udrih,0,1,0
Mike Dunleavy,Blake Griffin,2,2,2
Mike Dunleavy,Bojan Bogdanovic,2,5,2
Mike Dunleavy,Bradley Beal,1,2,1
Mike Dunleavy,Brandon Bass,1,1,1
Mike Dunleavy,Brandon Davies,2,4,2
Mike Dunleavy,Brandon Knight,1,4,1
Mike Dunleavy,Brook Lopez,1,2,1
Mike Dunleavy,CJ Miles,3,10,3
Mike Dunleavy,Carl Landry,1,1,1
Mike Dunleavy,Carmelo Anthony,0,2,0
Mike Dunleavy,Caron Butler,4,10,4
Mike Dunleavy,Chandler Parsons,2,4,2
Mike Dunleavy,Charles Hayes,0,1,0
Mike Dunleavy,Chase Budinger,2,2,2
Mike Dunleavy,Chris Andersen,1,1,1
Mike Dunleavy,Chris Copeland,1,2,1
Mike Dunleavy,Chris Johnson,0,1,0
Mike Dunleavy,Chris Paul,0,1,0
Mike Dunleavy,Cody Zeller,1,1,1
Mike Dunleavy,Corey Brewer,0,1,0
Mike Dunleavy,D.J. Augustin,0,1,0
Mike Dunleavy,Damian Lillard,0,1,0
Mike Dunleavy,Damjan Rudez,0,2,0
Mike Dunleavy,Danilo Gallinari,2,2,2
Mike Dunleavy,Danny Granger,2,2,2
Mike Dunleavy,DeAndre Jordan,0,1,0
Mike Dunleavy,DeMar DeRozan,4,5,4
Mike Dunleavy,DeMarcus Cousins,2,2,2
Mike Dunleavy,DeMarre Carroll,2,4,2
Mike Dunleavy,Deron Williams,2,6,2
Mike Dunleavy,Derrick Williams,1,1,1
Mike Dunleavy,Devin Harris,1,2,1
Mike Dunleavy,Dion Waiters,1,2,1
Mike Dunleavy,Dirk Nowitzki,1,1,1
Mike Dunleavy,Draymond Green,0,1,0
Mike Dunleavy,Dwyane Wade,3,7,3
Mike Dunleavy,Elfrid Payton,2,4,2
Mike Dunleavy,Enes Kanter,0,3,0
Mike Dunleavy,Eric Bledsoe,3,4,3
Mike Dunleavy,Ersan Ilyasova,2,2,2
Mike Dunleavy,Evan Fournier,2,3,2
Mike Dunleavy,Furkan Aldemir,1,1,1
Mike Dunleavy,Gary Neal,1,2,1
Mike Dunleavy,George Hill,2,2,2
Mike Dunleavy,Gerald Green,0,1,0
Mike Dunleavy,Gerald Henderson,2,5,2
Mike Dunleavy,Gerald Wallace,2,2,2
Mike Dunleavy,Giannis Antetokounmpo,0,2,0
Mike Dunleavy,Glenn Robinson,0,1,0
Mike Dunleavy,Goran Dragic,0,1,0
Mike Dunleavy,Greg Monroe,1,1,1
Mike Dunleavy,Greivis Vasquez,1,1,1
Mike Dunleavy,Harrison Barnes,1,2,1
Mike Dunleavy,Hollis Thompson,3,7,3
Mike Dunleavy,Iman Shumpert,3,4,3
Mike Dunleavy,Isaiah Canaan,0,1,0
Mike Dunleavy,J.R. Smith,4,7,4
Mike Dunleavy,JJ Redick,2,5,2
Mike Dunleavy,JaKarr Sampson,2,4,2
Mike Dunleavy,Jabari Parker,1,2,1
Mike Dunleavy,Jamal Crawford,1,1,1
Mike Dunleavy,Jameer Nelson,0,3,0
Mike Dunleavy,James Ennis,1,2,1
Mike Dunleavy,James Johnson,1,4,1
Mike Dunleavy,James Jones,1,2,1
Mike Dunleavy,Jared Dudley,1,2,1
Mike Dunleavy,Jarrett Jack,0,3,0
Mike Dunleavy,Jason Richardson,2,2,2
Mike Dunleavy,Jeff Green,2,7,2
Mike Dunleavy,Jeff Teague,0,1,0
Mike Dunleavy,Jerami Grant,0,1,0
Mike Dunleavy,Jeremy Lin,1,1,1
Mike Dunleavy,Jerome Jordan,0,1,0
Mike Dunleavy,Jerryd Bayless,1,2,1
Mike Dunleavy,Jodie Meeks,0,2,0
Mike Dunleavy,Joel Anthony,0,1,0
Mike Dunleavy,John Wall,0,1,0
Mike Dunleavy,Jonas Valanciunas,1,2,1
Mike Dunleavy,Jordan Hill,0,1,0
Mike Dunleavy,Jrue Holiday,0,1,0
Mike Dunleavy,Kawhi Leonard,2,3,2
Mike Dunleavy,Kelly Olynyk,1,3,1
Mike Dunleavy,Kemba Walker,0,1,0
Mike Dunleavy,Kent Bazemore,1,4,1
Mike Dunleavy,Kentavious Caldwell-Pope,1,8,1
Mike Dunleavy,Kevin Garnett,2,2,2
Mike Dunleavy,Kevin Love,2,3,2
Mike Dunleavy,Kevin Martin,1,5,1
Mike Dunleavy,Khris Middleton,0,1,0
Mike Dunleavy,Klay Thompson,0,1,0
Mike Dunleavy,Kris Humphries,0,1,0
Mike Dunleavy,Kyle Korver,1,4,1
Mike Dunleavy,Kyle Lowry,1,2,1
Mike Dunleavy,Kyle Singler,3,7,3
Mike Dunleavy,Kyrie Irving,2,4,2
Mike Dunleavy,LaMarcus Aldridge,1,1,1
Mike Dunleavy,Lance Stephenson,1,1,1
Mike Dunleavy,Langston Galloway,1,4,1
Mike Dunleavy,LeBron James,1,6,1
Mike Dunleavy,Lou Williams,0,1,0
Mike Dunleavy,Luc Mbah a Moute,1,1,1
Mike Dunleavy,Luis Scola,3,3,3
Mike Dunleavy,Luke Babbitt,1,2,1
Mike Dunleavy,Luol Deng,3,7,3
Mike Dunleavy,Marcin Gortat,0,2,0
Mike Dunleavy,Marcus Morris,1,1,1
Mike Dunleavy,Mario Chalmers,1,1,1
Mike Dunleavy,Markel Brown,0,1,0
Mike Dunleavy,Markieff Morris,1,2,1
Mike Dunleavy,Marvin Williams,1,2,1
Mike Dunleavy,Matt Barnes,1,2,1
Mike Dunleavy,Matthew Dellavedova,1,1,1
Mike Dunleavy,Michael Beasley,1,1,1
Mike Dunleavy,Michael Carter-Williams,0,1,0
Mike Dunleavy,Michael Kidd-Gilchrist,0,4,0
Mike Dunleavy,Mike Conley,1,2,1
Mike Dunleavy,Mirza Teletovic,1,1,1
Mike Dunleavy,Mo Williams,1,2,1
Mike Dunleavy,Monta Ellis,1,1,1
Mike Dunleavy,Nate Robinson,0,1,0
Mike Dunleavy,Nicolas Batum,1,2,1
Mike Dunleavy,Nikola Pekovic,0,3,0
Mike Dunleavy,Norris Cole,1,1,1
Mike Dunleavy,O.J. Mayo,1,1,1
Mike Dunleavy,Otto Porter,1,2,1
Mike Dunleavy,PJ Hairston,0,1,0
Mike Dunleavy,Rajon Rondo,0,1,0
Mike Dunleavy,Reggie Bullock,1,1,1
Mike Dunleavy,Richard Jefferson,0,1,0
Mike Dunleavy,Ricky Ledo,2,3,2
Mike Dunleavy,Ricky Rubio,2,4,2
Mike Dunleavy,Robert Covington,2,5,2
Mike Dunleavy,Rodney Stuckey,4,6,4
Mike Dunleavy,Ronnie Price,0,1,0
Mike Dunleavy,Roy Hibbert,1,2,1
Mike Dunleavy,Rudy Gay,1,4,1
Mike Dunleavy,Serge Ibaka,2,3,2
Mike Dunleavy,Sergey Karasev,8,13,8
Mike Dunleavy,Shane Larkin,0,1,0
Mike Dunleavy,Shawn Marion,0,1,0
Mike Dunleavy,Solomon Hill,2,8,2
Mike Dunleavy,Stephen Curry,0,1,0
Mike Dunleavy,Tayshaun Prince,1,2,1
Mike Dunleavy,Terrence Ross,10,15,10
Mike Dunleavy,Thaddeus Young,1,1,1
Mike Dunleavy,Tim Duncan,0,1,0
Mike Dunleavy,Tim Hardaway Jr.,2,3,2
Mike Dunleavy,Tony Allen,1,1,1
Mike Dunleavy,Tony Parker,1,1,1
Mike Dunleavy,Tony Wroten,2,2,2
Mike Dunleavy,Travis Wear,0,3,0
Mike Dunleavy,Tristan Thompson,0,2,0
Mike Dunleavy,Ty Lawson,0,1,0
Mike Dunleavy,Tyler Zeller,1,1,1
Mike Dunleavy,Tyson Chandler,1,1,1
Mike Dunleavy,Victor Oladipo,0,2,0
Mike Dunleavy,Vince Carter,0,3,0
Mike Dunleavy,Wayne Ellington,1,2,1
Mike Dunleavy,Wesley Matthews,1,2,1
Mike Dunleavy,Wilson Chandler,3,5,3
Mike Dunleavy,Zaza Pachulia,1,1,1
Mike Miller,Alan Anderson,1,1,1
Mike Miller,Andre Miller,1,1,1
Mike Miller,Anthony Davis,1,2,1
Mike Miller,Arron Afflalo,0,1,0
Mike Miller,Austin Rivers,0,2,0
Mike Miller,Avery Bradley,1,3,1
Mike Miller,Ben Gordon,1,1,1
Mike Miller,Bismack Biyombo,0,1,0
Mike Miller,Bojan Bogdanovic,1,1,1
Mike Miller,Brandon Knight,1,2,1
Mike Miller,Chandler Parsons,1,2,1
Mike Miller,Corey Brewer,1,2,1
Mike Miller,Dahntay Jones,0,2,0
Mike Miller,Damian Lillard,1,1,1
Mike Miller,Danilo Gallinari,1,1,1
Mike Miller,Darrell Arthur,0,1,0
Mike Miller,Derrick Williams,1,2,1
Mike Miller,Dwight Howard,0,1,0
Mike Miller,Ekpe Udoh,0,1,0
Mike Miller,Elfrid Payton,1,2,1
Mike Miller,Erick Green,0,1,0
Mike Miller,Evan Fournier,0,1,0
Mike Miller,Evan Turner,0,3,0
Mike Miller,Furkan Aldemir,1,1,1
Mike Miller,Gary Neal,1,3,1
Mike Miller,Giannis Antetokounmpo,2,3,2
Mike Miller,Glen Davis,0,1,0
Mike Miller,Goran Dragic,0,1,0
Mike Miller,Harrison Barnes,0,1,0
Mike Miller,Ian Mahinmi,0,1,0
Mike Miller,JJ Redick,0,2,0
Mike Miller,Jae Crowder,1,2,1
Mike Miller,Jamal Crawford,1,1,1
Mike Miller,James Young,0,1,0
Mike Miller,Jared Dudley,0,2,0
Mike Miller,Jared Sullinger,0,1,0
Mike Miller,Jeff Taylor,0,1,0
Mike Miller,Jerami Grant,0,2,0
Mike Miller,Joe Ingles,0,1,0
Mike Miller,Joe Johnson,1,1,1
Mike Miller,John Wall,0,1,0
Mike Miller,Johnny OBryant,1,3,1
Mike Miller,Justin Holiday,0,1,0
Mike Miller,Kentavious Caldwell-Pope,1,4,1
Mike Miller,Khris Middleton,0,1,0
Mike Miller,Kirk Hinrich,0,1,0
Mike Miller,Klay Thompson,0,1,0
Mike Miller,Kosta Koufos,0,1,0
Mike Miller,Kris Humphries,1,2,1
Mike Miller,Kyle Lowry,1,1,1
Mike Miller,Kyle Singler,0,1,0
Mike Miller,Lou Williams,0,1,0
Mike Miller,Marcus Smart,2,3,2
Mike Miller,Markel Brown,0,1,0
Mike Miller,Martell Webster,0,1,0
Mike Miller,Michael Carter-Williams,0,2,0
Mike Miller,O.J. Mayo,0,1,0
Mike Miller,Paul Pierce,0,1,0
Mike Miller,Randy Foye,0,2,0
Mike Miller,Robert Covington,0,2,0
Mike Miller,Rodney Stuckey,0,1,0
Mike Miller,Rudy Gay,0,1,0
Mike Miller,Sergey Karasev,5,6,5
Mike Miller,Shabazz Muhammad,0,1,0
Mike Miller,Tim Hardaway Jr.,0,1,0
Mike Miller,Tobias Harris,0,1,0
Mike Miller,Tony Wroten,1,1,1
Mike Miller,Trevor Ariza,1,1,1
Mike Miller,Tyler Ennis,0,1,0
Mike Miller,Tyreke Evans,0,1,0
Mike Miller,Victor Oladipo,1,3,1
Mike Miller,Will Barton,1,1,1
Mike Muscala,Al Jefferson,2,3,2
Mike Muscala,Amir Johnson,0,1,0
Mike Muscala,Andre Drummond,0,4,0
Mike Muscala,Anthony Davis,2,2,2
Mike Muscala,Anthony Tolliver,1,2,1
Mike Muscala,Bismack Biyombo,6,8,6
Mike Muscala,Brendan Haywood,1,1,1
Mike Muscala,Brook Lopez,2,3,2
Mike Muscala,Carlos Boozer,0,1,0
Mike Muscala,Cory Jefferson,1,2,1
Mike Muscala,Derrick Williams,2,2,2
Mike Muscala,Drew Gooden,0,2,0
Mike Muscala,Ed Davis,1,2,1
Mike Muscala,Ekpe Udoh,0,1,0
Mike Muscala,Enes Kanter,1,1,1
Mike Muscala,Furkan Aldemir,0,2,0
Mike Muscala,Gary Harris,1,2,1
Mike Muscala,Gerald Henderson,1,1,1
Mike Muscala,Goran Dragic,0,1,0
Mike Muscala,Gordon Hayward,0,1,0
Mike Muscala,Greg Smith,0,1,0
Mike Muscala,Hassan Whiteside,0,1,0
Mike Muscala,Henry Sims,2,2,2
Mike Muscala,Henry Walker,1,1,1
Mike Muscala,JJ Hickson,0,1,0
Mike Muscala,James Ennis,0,1,0
Mike Muscala,James Michael McAdoo,1,1,1
Mike Muscala,Jannero Pargo,0,2,0
Mike Muscala,Jason Maxiell,2,2,2
Mike Muscala,Jason Smith,1,2,1
Mike Muscala,Jeff Taylor,0,1,0
Mike Muscala,Jerami Grant,2,2,2
Mike Muscala,Jimmy Butler,1,1,1
Mike Muscala,Joe Harris,1,1,1
Mike Muscala,Joel Anthony,0,1,0
Mike Muscala,Joffrey Lauvergne,1,1,1
Mike Muscala,John Henson,0,2,0
Mike Muscala,John Wall,1,1,1
Mike Muscala,Johnny OBryant,2,2,2
Mike Muscala,Jonas Valanciunas,1,2,1
Mike Muscala,KJ McDaniels,1,2,1
Mike Muscala,Kelly Olynyk,1,2,1
Mike Muscala,Kentavious Caldwell-Pope,1,1,1
Mike Muscala,Kevin Love,1,3,1
Mike Muscala,Kevin Seraphin,1,2,1
Mike Muscala,Kris Humphries,0,1,0
Mike Muscala,Kyle Anderson,2,2,2
Mike Muscala,Lou Amundson,2,2,2
Mike Muscala,Luc Mbah a Moute,3,5,3
Mike Muscala,Luol Deng,1,1,1
Mike Muscala,Marcin Gortat,1,2,1
Mike Muscala,Mario Chalmers,0,3,0
Mike Muscala,Marreese Speights,1,2,1
Mike Muscala,Marvin Williams,3,6,3
Mike Muscala,Michael Beasley,3,4,3
Mike Muscala,Nerlens Noel,2,7,2
Mike Muscala,Nick Collison,1,1,1
Mike Muscala,Nikola Mirotic,2,5,2
Mike Muscala,Noah Vonleh,1,3,1
Mike Muscala,Omri Casspi,2,2,2
Mike Muscala,PJ Hairston,2,2,2
Mike Muscala,Robert Covington,0,1,0
Mike Muscala,Shawn Marion,0,1,0
Mike Muscala,Tayshaun Prince,0,1,0
Mike Muscala,Thaddeus Young,4,5,4
Mike Muscala,Trevor Booker,0,1,0
Mike Muscala,Tristan Thompson,2,2,2
Mike Muscala,Tyler Hansbrough,1,1,1
Mike Muscala,Udonis Haslem,0,1,0
Mike Muscala,Zaza Pachulia,1,2,1
Mike Scott,Alan Anderson,2,2,2
Mike Scott,Amare Stoudemire,0,1,0
Mike Scott,Amir Johnson,2,8,2
Mike Scott,Anderson Varejao,1,2,1
Mike Scott,Andre Miller,2,4,2
Mike Scott,Andrew Bogut,0,1,0
Mike Scott,Andrew Nicholson,0,2,0
Mike Scott,Andrew Wiggins,1,1,1
Mike Scott,Anthony Bennett,1,2,1
Mike Scott,Anthony Davis,1,1,1
Mike Scott,Anthony Tolliver,5,12,5
Mike Scott,Arron Afflalo,0,1,0
Mike Scott,Austin Daye,1,1,1
Mike Scott,Avery Bradley,1,1,1
Mike Scott,Ben Gordon,1,1,1
Mike Scott,Ben McLemore,0,1,0
Mike Scott,Beno Udrih,2,2,2
Mike Scott,Bismack Biyombo,0,1,0
Mike Scott,Blake Griffin,0,4,0
Mike Scott,Bojan Bogdanovic,1,2,1
Mike Scott,Boris Diaw,1,2,1
Mike Scott,Bradley Beal,4,5,4
Mike Scott,Brandon Bass,1,2,1
Mike Scott,Brian Roberts,1,1,1
Mike Scott,Brook Lopez,1,3,1
Mike Scott,CJ Miles,0,1,0
Mike Scott,Carlos Boozer,2,4,2
Mike Scott,Caron Butler,1,1,1
Mike Scott,Chandler Parsons,1,1,1
Mike Scott,Channing Frye,2,10,2
Mike Scott,Charles Hayes,1,2,1
Mike Scott,Charlie Villanueva,1,1,1
Mike Scott,Chris Bosh,3,5,3
Mike Scott,Chris Kaman,2,2,2
Mike Scott,Cleanthony Early,0,1,0
Mike Scott,Cody Zeller,0,4,0
Mike Scott,Cory Jefferson,0,2,0
Mike Scott,Cory Joseph,2,3,2
Mike Scott,Courtney Lee,0,1,0
Mike Scott,D.J. Augustin,1,1,1
Mike Scott,Damjan Rudez,2,2,2
Mike Scott,Danilo Gallinari,0,1,0
Mike Scott,Dante Exum,2,2,2
Mike Scott,Darius Morris,0,1,0
Mike Scott,Darrell Arthur,2,3,2
Mike Scott,David Lee,3,3,3
Mike Scott,DeMar DeRozan,1,1,1
Mike Scott,DeMarcus Cousins,0,1,0
Mike Scott,Deron Williams,1,1,1
Mike Scott,Derrick Rose,0,1,0
Mike Scott,Derrick Williams,0,1,0
Mike Scott,Dewayne Dedmon,0,1,0
Mike Scott,Dion Waiters,1,2,1
Mike Scott,Dirk Nowitzki,2,2,2
Mike Scott,Donatas Motiejunas,2,2,2
Mike Scott,Dorell Wright,1,4,1
Mike Scott,Draymond Green,0,1,0
Mike Scott,Drew Gooden,3,8,3
Mike Scott,Dwight Howard,0,1,0
Mike Scott,Dwight Powell,0,1,0
Mike Scott,Dwyane Wade,1,1,1
Mike Scott,E'Twaun Moore,0,1,0
Mike Scott,Earl Clark,1,3,1
Mike Scott,Ed Davis,0,4,0
Mike Scott,Enes Kanter,1,3,1
Mike Scott,Ersan Ilyasova,0,1,0
Mike Scott,Furkan Aldemir,3,5,3
Mike Scott,Garrett Temple,0,1,0
Mike Scott,Gary Harris,0,1,0
Mike Scott,Gerald Henderson,0,1,0
Mike Scott,Giannis Antetokounmpo,1,1,1
Mike Scott,Goran Dragic,1,1,1
Mike Scott,Gorgui Dieng,1,3,1
Mike Scott,Greg Monroe,1,2,1
Mike Scott,Greg Smith,0,1,0
Mike Scott,Greivis Vasquez,1,1,1
Mike Scott,Harrison Barnes,2,2,2
Mike Scott,Hedo Turkoglu,1,1,1
Mike Scott,Hollis Thompson,0,1,0
Mike Scott,Ian Mahinmi,0,2,0
Mike Scott,Iman Shumpert,0,1,0
Mike Scott,Ish Smith,1,1,1
Mike Scott,J.R. Smith,1,1,1
Mike Scott,JJ Hickson,0,1,0
Mike Scott,Jae Crowder,1,1,1
Mike Scott,James Ennis,1,1,1
Mike Scott,James Harden,0,1,0
Mike Scott,James Johnson,2,4,2
Mike Scott,James Jones,3,7,3
Mike Scott,Jared Dudley,0,5,0
Mike Scott,Jared Sullinger,1,2,1
Mike Scott,Jason Maxiell,2,2,2
Mike Scott,Jason Smith,6,13,6
Mike Scott,Jason Terry,1,1,1
Mike Scott,Jerami Grant,1,4,1
Mike Scott,Jerryd Bayless,2,2,2
Mike Scott,Jimmer Fredette,1,2,1
Mike Scott,Jimmy Butler,1,1,1
Mike Scott,Jodie Meeks,2,2,2
Mike Scott,Joe Ingles,0,1,0
Mike Scott,Joe Johnson,2,5,2
Mike Scott,John Henson,1,3,1
Mike Scott,John Wall,1,1,1
Mike Scott,Jon Leuer,1,1,1
Mike Scott,Jonas Jerebko,1,6,1
Mike Scott,Jordan Hill,0,1,0
Mike Scott,Josh Smith,0,1,0
Mike Scott,Justin Hamilton,1,1,1
Mike Scott,Kelly Olynyk,2,2,2
Mike Scott,Kemba Walker,2,4,2
Mike Scott,Kendrick Perkins,0,1,0
Mike Scott,Kenneth Faried,0,2,0
Mike Scott,Kevin Durant,0,1,0
Mike Scott,Kevin Garnett,1,2,1
Mike Scott,Kevin Love,2,4,2
Mike Scott,Khris Middleton,0,1,0
Mike Scott,Kosta Koufos,0,1,0
Mike Scott,Kostas Papanikolaou,0,1,0
Mike Scott,Kris Humphries,4,8,4
Mike Scott,Kyle O'Quinn,1,1,1
Mike Scott,Kyle Singler,2,2,2
Mike Scott,Kyrie Irving,3,4,3
Mike Scott,Lance Thomas,0,1,0
Mike Scott,Lavoy Allen,1,1,1
Mike Scott,LeBron James,0,1,0
Mike Scott,Lou Amundson,2,4,2
Mike Scott,Lou Williams,0,1,0
Mike Scott,Luc Mbah a Moute,1,2,1
Mike Scott,Luis Scola,2,6,2
Mike Scott,Manu Ginobili,1,1,1
Mike Scott,Marc Gasol,1,1,1
Mike Scott,Marcin Gortat,1,5,1
Mike Scott,Marcus Smart,1,1,1
Mike Scott,Marcus Thornton,2,3,2
Mike Scott,Markel Brown,1,2,1
Mike Scott,Marvin Williams,1,3,1
Mike Scott,Matthew Dellavedova,1,1,1
Mike Scott,Michael Beasley,0,1,0
Mike Scott,Michael Carter-Williams,1,2,1
Mike Scott,Mirza Teletovic,1,1,1
Mike Scott,Mo Williams,0,1,0
Mike Scott,Monta Ellis,0,1,0
Mike Scott,Nene,1,2,1
Mike Scott,Nerlens Noel,1,3,1
Mike Scott,Nick Calathes,1,1,1
Mike Scott,Nick Young,1,1,1
Mike Scott,Nikola Mirotic,3,6,3
Mike Scott,Nikola Vucevic,2,2,2
Mike Scott,Noah Vonleh,1,3,1
Mike Scott,O.J. Mayo,1,1,1
Mike Scott,Omer Asik,0,1,0
Mike Scott,PJ Hairston,4,4,4
Mike Scott,Patrick Beverley,2,3,2
Mike Scott,Patrick Patterson,5,10,5
Mike Scott,Paul Pierce,2,3,2
Mike Scott,Phil Pressey,0,1,0
Mike Scott,Quincy Acy,0,1,0
Mike Scott,Quincy Pondexter,1,2,1
Mike Scott,Rajon Rondo,0,1,0
Mike Scott,Ramon Sessions,0,1,0
Mike Scott,Randy Foye,1,1,1
Mike Scott,Rasual Butler,1,2,1
Mike Scott,Ray McCallum,2,2,2
Mike Scott,Reggie Jackson,1,1,1
Mike Scott,Robbie Hummel,0,1,0
Mike Scott,Robert Covington,0,1,0
Mike Scott,Ronnie Price,0,1,0
Mike Scott,Rudy Gay,0,1,0
Mike Scott,Rudy Gobert,0,1,0
Mike Scott,Ryan Anderson,0,4,0
Mike Scott,Serge Ibaka,0,1,0
Mike Scott,Shabazz Muhammad,0,1,0
Mike Scott,Shannon Brown,0,1,0
Mike Scott,Shawn Marion,1,1,1
Mike Scott,Spencer Hawes,0,1,0
Mike Scott,Steve Blake,0,1,0
Mike Scott,Taj Gibson,0,3,0
Mike Scott,Tarik Black,2,2,2
Mike Scott,Tayshaun Prince,1,4,1
Mike Scott,Terrence Jones,0,3,0
Mike Scott,Thaddeus Young,2,9,2
Mike Scott,Thomas Robinson,0,2,0
Mike Scott,Tim Hardaway Jr.,0,1,0
Mike Scott,Timofey Mozgov,0,1,0
Mike Scott,Tony Allen,1,1,1
Mike Scott,Trevor Ariza,0,1,0
Mike Scott,Trevor Booker,0,1,0
Mike Scott,Tristan Thompson,4,6,4
Mike Scott,Ty Lawson,1,1,1
Mike Scott,Tyler Hansbrough,1,3,1
Mike Scott,Tyler Zeller,1,2,1
Mike Scott,Tyreke Evans,0,1,0
Mike Scott,Udonis Haslem,5,7,5
Mike Scott,Wesley Matthews,1,1,1
Mike Scott,Will Cherry,0,1,0
Mike Scott,Zach LaVine,1,1,1
Mike Scott,Zach Randolph,0,1,0
Mike Scott,Zaza Pachulia,1,2,1
Miles Plumlee,Al Horford,0,1,0
Miles Plumlee,Al Jefferson,4,6,4
Miles Plumlee,Alan Anderson,1,1,1
Miles Plumlee,Andre Drummond,2,3,2
Miles Plumlee,Andre Roberson,1,1,1
Miles Plumlee,Andrew Bogut,0,1,0
Miles Plumlee,Andrew Wiggins,0,1,0
Miles Plumlee,Anthony Bennett,1,1,1
Miles Plumlee,Arron Afflalo,1,1,1
Miles Plumlee,Bismack Biyombo,0,1,0
Miles Plumlee,Blake Griffin,0,2,0
Miles Plumlee,Bojan Bogdanovic,0,1,0
Miles Plumlee,Brandon Jennings,0,2,0
Miles Plumlee,Brook Lopez,2,3,2
Miles Plumlee,Carl Landry,1,1,1
Miles Plumlee,Carlos Boozer,2,4,2
Miles Plumlee,Charlie Villanueva,0,1,0
Miles Plumlee,Chris Andersen,2,4,2
Miles Plumlee,Chris Bosh,0,2,0
Miles Plumlee,Chris Kaman,1,2,1
Miles Plumlee,Chris Paul,1,1,1
Miles Plumlee,Damian Lillard,0,1,0
Miles Plumlee,Danny Green,0,1,0
Miles Plumlee,Dante Cunningham,1,1,1
Miles Plumlee,Dante Exum,2,2,2
Miles Plumlee,Darius Morris,0,1,0
Miles Plumlee,Darrell Arthur,0,1,0
